ts,container,cpu_pct,mem_used,mem_pct
1780068518,xpltest-redis-1,3.80,10.18MiB/512MiB,1.99
1780068518,xpltest-worker-1,0.24,278.1MiB/512MiB,54.31
1780068521,xpltest-app-1,37.66,372.4MiB/1GiB,36.36
1780068521,xpltest-postgres-1,2.47,179.6MiB/2GiB,8.77
1780068521,xpltest-redis-1,1.05,10.43MiB/512MiB,2.04
1780068521,xpltest-worker-1,0.25,278.4MiB/512MiB,54.37
1780068525,xpltest-app-1,37.28,376.6MiB/1GiB,36.77
1780068525,xpltest-postgres-1,2.12,179.7MiB/2GiB,8.78
1780068525,xpltest-redis-1,1.28,10.18MiB/512MiB,1.99
1780068525,xpltest-worker-1,0.33,278.2MiB/512MiB,54.33
1780068529,xpltest-app-1,35.50,381.4MiB/1GiB,37.25
1780068529,xpltest-postgres-1,2.02,179.7MiB/2GiB,8.77
1780068529,xpltest-redis-1,0.90,10.13MiB/512MiB,1.98
1780068529,xpltest-worker-1,0.30,278MiB/512MiB,54.30
1780068532,xpltest-app-1,40.43,385.7MiB/1GiB,37.66
1780068532,xpltest-postgres-1,2.41,180MiB/2GiB,8.79
1780068532,xpltest-redis-1,1.18,10.14MiB/512MiB,1.98
1780068532,xpltest-worker-1,0.10,278.6MiB/512MiB,54.41
1780068536,xpltest-app-1,51.49,391.8MiB/1GiB,38.26
1780068536,xpltest-postgres-1,1.33,179.7MiB/2GiB,8.78
1780068536,xpltest-redis-1,0.96,10.13MiB/512MiB,1.98
1780068536,xpltest-worker-1,1.19,278.4MiB/512MiB,54.37
1780068539,xpltest-app-1,28.28,395.6MiB/1GiB,38.63
1780068539,xpltest-postgres-1,5.10,179.8MiB/2GiB,8.78
1780068539,xpltest-redis-1,0.76,10.11MiB/512MiB,1.98
1780068539,xpltest-worker-1,0.27,278.6MiB/512MiB,54.40
1780068543,xpltest-app-1,37.40,407.4MiB/1GiB,39.78
1780068543,xpltest-postgres-1,3.80,179.8MiB/2GiB,8.78
1780068543,xpltest-redis-1,2.07,10.14MiB/512MiB,1.98
1780068543,xpltest-worker-1,0.50,278.2MiB/512MiB,54.33
1780068546,xpltest-app-1,35.17,405.3MiB/1GiB,39.58
1780068546,xpltest-postgres-1,2.34,179.8MiB/2GiB,8.78
1780068546,xpltest-redis-1,1.02,10.18MiB/512MiB,1.99
1780068546,xpltest-worker-1,1.02,278.2MiB/512MiB,54.33
1780068550,xpltest-app-1,33.81,409MiB/1GiB,39.94
1780068550,xpltest-postgres-1,1.57,179.8MiB/2GiB,8.78
1780068550,xpltest-redis-1,1.00,10.37MiB/512MiB,2.03
1780068550,xpltest-worker-1,0.33,278.4MiB/512MiB,54.37
1780068553,xpltest-app-1,34.78,414.6MiB/1GiB,40.49
1780068553,xpltest-postgres-1,4.91,179.8MiB/2GiB,8.78
1780068553,xpltest-redis-1,3.87,10.12MiB/512MiB,1.98
1780068553,xpltest-worker-1,15.37,278.7MiB/512MiB,54.44
1780068557,xpltest-app-1,36.39,418.1MiB/1GiB,40.83
1780068557,xpltest-postgres-1,2.51,179.8MiB/2GiB,8.78
1780068557,xpltest-redis-1,0.84,10.4MiB/512MiB,2.03
1780068557,xpltest-worker-1,0.24,278.5MiB/512MiB,54.39
1780068560,xpltest-app-1,67.97,425.3MiB/1GiB,41.53
1780068560,xpltest-postgres-1,2.11,179.8MiB/2GiB,8.78
1780068560,xpltest-redis-1,1.01,10.05MiB/512MiB,1.96
1780068560,xpltest-worker-1,0.35,278.8MiB/512MiB,54.45
1780068564,xpltest-app-1,37.02,428.3MiB/1GiB,41.83
1780068564,xpltest-postgres-1,2.07,179.8MiB/2GiB,8.78
1780068564,xpltest-redis-1,1.04,10.09MiB/512MiB,1.97
1780068564,xpltest-worker-1,0.50,278.7MiB/512MiB,54.43
1780068568,xpltest-app-1,35.62,438MiB/1GiB,42.77
1780068568,xpltest-postgres-1,2.15,179.9MiB/2GiB,8.78
1780068568,xpltest-redis-1,0.89,10.15MiB/512MiB,1.98
1780068568,xpltest-worker-1,0.30,278.4MiB/512MiB,54.37
1780068571,xpltest-app-1,41.08,440.9MiB/1GiB,43.05
1780068571,xpltest-postgres-1,2.95,179.9MiB/2GiB,8.78
1780068571,xpltest-redis-1,0.88,10.06MiB/512MiB,1.96
1780068571,xpltest-worker-1,0.51,278.6MiB/512MiB,54.42
1780068575,xpltest-app-1,30.17,444.5MiB/1GiB,43.41
1780068575,xpltest-postgres-1,1.70,180.1MiB/2GiB,8.79
1780068575,xpltest-redis-1,0.98,10.09MiB/512MiB,1.97
1780068575,xpltest-worker-1,0.22,278.7MiB/512MiB,54.44
1780068578,xpltest-app-1,61.40,459MiB/1GiB,44.82
1780068578,xpltest-postgres-1,3.92,179.9MiB/2GiB,8.79
1780068578,xpltest-redis-1,2.85,10.04MiB/512MiB,1.96
1780068578,xpltest-worker-1,0.38,278.4MiB/512MiB,54.37
1780068582,xpltest-app-1,43.48,462.3MiB/1GiB,45.14
1780068582,xpltest-postgres-1,2.90,180.5MiB/2GiB,8.81
1780068582,xpltest-redis-1,1.16,10.04MiB/512MiB,1.96
1780068582,xpltest-worker-1,0.44,278.7MiB/512MiB,54.43
1780068585,xpltest-app-1,29.29,467.6MiB/1GiB,45.66
1780068585,xpltest-postgres-1,1.03,180.6MiB/2GiB,8.82
1780068585,xpltest-redis-1,1.16,10.09MiB/512MiB,1.97
1780068585,xpltest-worker-1,0.22,278.6MiB/512MiB,54.41
1780068589,xpltest-app-1,61.35,481.8MiB/1GiB,47.06
1780068589,xpltest-postgres-1,4.22,181.1MiB/2GiB,8.84
1780068589,xpltest-redis-1,3.05,10.01MiB/512MiB,1.95
1780068589,xpltest-worker-1,0.17,278.4MiB/512MiB,54.38
1780068592,xpltest-app-1,36.84,485.3MiB/1GiB,47.39
1780068592,xpltest-postgres-1,1.97,180.9MiB/2GiB,8.83
1780068592,xpltest-redis-1,1.03,10.02MiB/512MiB,1.96
1780068592,xpltest-worker-1,0.39,279.3MiB/512MiB,54.54
1780068596,xpltest-app-1,45.26,488.9MiB/1GiB,47.74
1780068596,xpltest-postgres-1,2.59,181.1MiB/2GiB,8.84
1780068596,xpltest-redis-1,0.76,10.16MiB/512MiB,1.98
1780068596,xpltest-worker-1,1.45,279.2MiB/512MiB,54.53
1780068600,xpltest-app-1,27.49,485.4MiB/1GiB,47.40
1780068600,xpltest-postgres-1,5.11,181.6MiB/2GiB,8.87
1780068600,xpltest-redis-1,3.45,10.16MiB/512MiB,1.98
1780068600,xpltest-worker-1,20.33,280.2MiB/512MiB,54.73
1780068603,xpltest-app-1,37.51,489.7MiB/1GiB,47.82
1780068603,xpltest-postgres-1,2.21,182.3MiB/2GiB,8.90
1780068603,xpltest-redis-1,0.83,10.17MiB/512MiB,1.99
1780068603,xpltest-worker-1,0.36,280.6MiB/512MiB,54.80
1780068607,xpltest-app-1,28.45,493.4MiB/1GiB,48.19
1780068607,xpltest-postgres-1,1.98,182.6MiB/2GiB,8.91
1780068607,xpltest-redis-1,0.96,10.48MiB/512MiB,2.05
1780068607,xpltest-worker-1,0.75,280.1MiB/512MiB,54.71
1780068610,xpltest-app-1,36.78,490.6MiB/1GiB,47.91
1780068610,xpltest-postgres-1,2.27,182.5MiB/2GiB,8.91
1780068610,xpltest-redis-1,0.98,10.17MiB/512MiB,1.99
1780068610,xpltest-worker-1,0.10,279.6MiB/512MiB,54.60
1780068614,xpltest-app-1,35.24,495.4MiB/1GiB,48.38
1780068614,xpltest-postgres-1,3.51,182.3MiB/2GiB,8.90
1780068614,xpltest-redis-1,2.41,10.19MiB/512MiB,1.99
1780068614,xpltest-worker-1,0.90,279.1MiB/512MiB,54.50
1780068617,xpltest-app-1,33.18,506.8MiB/1GiB,49.49
1780068617,xpltest-postgres-1,1.68,182.3MiB/2GiB,8.90
1780068617,xpltest-redis-1,0.87,10.17MiB/512MiB,1.99
1780068617,xpltest-worker-1,0.07,278.9MiB/512MiB,54.47
1780068621,xpltest-app-1,35.01,505.2MiB/1GiB,49.34
1780068621,xpltest-postgres-1,2.23,182.3MiB/2GiB,8.90
1780068621,xpltest-redis-1,0.83,10.05MiB/512MiB,1.96
1780068621,xpltest-worker-1,0.29,279.2MiB/512MiB,54.53
1780068624,xpltest-app-1,37.05,509.2MiB/1GiB,49.72
1780068624,xpltest-postgres-1,2.89,182.8MiB/2GiB,8.93
1780068624,xpltest-redis-1,2.74,10.12MiB/512MiB,1.98
1780068624,xpltest-worker-1,0.28,279.1MiB/512MiB,54.52
1780068628,xpltest-app-1,32.60,520.4MiB/1GiB,50.83
1780068628,xpltest-postgres-1,1.29,182.6MiB/2GiB,8.91
1780068628,xpltest-redis-1,1.06,10.21MiB/512MiB,1.99
1780068628,xpltest-worker-1,0.66,278.9MiB/512MiB,54.48
1780068631,xpltest-app-1,44.11,517.4MiB/1GiB,50.53
1780068631,xpltest-postgres-1,2.88,182.6MiB/2GiB,8.91
1780068631,xpltest-redis-1,1.10,10.21MiB/512MiB,1.99
1780068631,xpltest-worker-1,0.26,279.3MiB/512MiB,54.54
1780068635,xpltest-app-1,28.79,521.5MiB/1GiB,50.92
1780068635,xpltest-postgres-1,1.67,182.3MiB/2GiB,8.90
1780068635,xpltest-redis-1,2.48,10.46MiB/512MiB,2.04
1780068635,xpltest-worker-1,0.24,279.5MiB/512MiB,54.60
1780068639,xpltest-app-1,83.86,521MiB/1GiB,50.88
1780068639,xpltest-postgres-1,1.85,182.6MiB/2GiB,8.91
1780068639,xpltest-redis-1,0.99,10.42MiB/512MiB,2.03
1780068639,xpltest-worker-1,0.42,279MiB/512MiB,54.48
1780068642,xpltest-app-1,41.58,525.4MiB/1GiB,51.31
1780068642,xpltest-postgres-1,2.32,182.6MiB/2GiB,8.92
1780068642,xpltest-redis-1,0.86,10.42MiB/512MiB,2.04
1780068642,xpltest-worker-1,0.25,279.1MiB/512MiB,54.51
1780068646,xpltest-app-1,28.60,531.4MiB/1GiB,51.90
1780068646,xpltest-postgres-1,1.10,182.9MiB/2GiB,8.93
1780068646,xpltest-redis-1,0.91,10.17MiB/512MiB,1.99
1780068646,xpltest-worker-1,0.29,279MiB/512MiB,54.49
1780068649,xpltest-app-1,49.13,531.5MiB/1GiB,51.90
1780068649,xpltest-postgres-1,6.94,183.2MiB/2GiB,8.94
1780068649,xpltest-redis-1,3.45,10.13MiB/512MiB,1.98
1780068649,xpltest-worker-1,0.24,279.6MiB/512MiB,54.61
1780068653,xpltest-app-1,37.88,535.9MiB/1GiB,52.33
1780068653,xpltest-postgres-1,1.80,183.2MiB/2GiB,8.94
1780068653,xpltest-redis-1,1.04,10.13MiB/512MiB,1.98
1780068653,xpltest-worker-1,0.24,279.5MiB/512MiB,54.58
1780068656,xpltest-app-1,71.25,535.4MiB/1GiB,52.29
1780068656,xpltest-postgres-1,1.22,183.4MiB/2GiB,8.95
1780068656,xpltest-redis-1,1.46,10.47MiB/512MiB,2.04
1780068656,xpltest-worker-1,0.15,279.1MiB/512MiB,54.51
1780068660,xpltest-app-1,35.41,539.1MiB/1GiB,52.65
1780068660,xpltest-postgres-1,6.47,183.8MiB/2GiB,8.98
1780068660,xpltest-redis-1,0.94,10.18MiB/512MiB,1.99
1780068660,xpltest-worker-1,0.41,279.8MiB/512MiB,54.66
1780068663,xpltest-app-1,42.37,545.6MiB/1GiB,53.28
1780068663,xpltest-postgres-1,2.58,183.4MiB/2GiB,8.96
1780068663,xpltest-redis-1,0.93,10.19MiB/512MiB,1.99
1780068663,xpltest-worker-1,0.29,279.8MiB/512MiB,54.66
1780068667,xpltest-app-1,40.23,545.3MiB/1GiB,53.25
1780068667,xpltest-postgres-1,2.69,183.5MiB/2GiB,8.96
1780068667,xpltest-redis-1,0.96,10.16MiB/512MiB,1.98
1780068667,xpltest-worker-1,0.26,279.5MiB/512MiB,54.60
1780068670,xpltest-app-1,37.63,550.1MiB/1GiB,53.72
1780068670,xpltest-postgres-1,2.16,184MiB/2GiB,8.98
1780068670,xpltest-redis-1,1.10,10.41MiB/512MiB,2.03
1780068670,xpltest-worker-1,0.29,278.4MiB/512MiB,54.37
1780068674,xpltest-app-1,69.90,551.3MiB/1GiB,53.84
1780068674,xpltest-postgres-1,2.53,184.4MiB/2GiB,9.00
1780068674,xpltest-redis-1,1.28,10.41MiB/512MiB,2.03
1780068674,xpltest-worker-1,0.71,278.4MiB/512MiB,54.37
1780068677,xpltest-app-1,36.05,555.9MiB/1GiB,54.28
1780068677,xpltest-postgres-1,2.46,184MiB/2GiB,8.98
1780068677,xpltest-redis-1,0.80,10.19MiB/512MiB,1.99
1780068677,xpltest-worker-1,0.26,278.8MiB/512MiB,54.46
1780068681,xpltest-app-1,43.80,557.1MiB/1GiB,54.40
1780068681,xpltest-postgres-1,1.81,184MiB/2GiB,8.98
1780068681,xpltest-redis-1,0.99,10.19MiB/512MiB,1.99
1780068681,xpltest-worker-1,0.34,278.5MiB/512MiB,54.39
1780068685,xpltest-app-1,32.91,561MiB/1GiB,54.78
1780068685,xpltest-postgres-1,4.44,184.1MiB/2GiB,8.99
1780068685,xpltest-redis-1,1.08,10.19MiB/512MiB,1.99
1780068685,xpltest-worker-1,0.38,279MiB/512MiB,54.50
1780068688,xpltest-app-1,36.15,568MiB/1GiB,55.47
1780068688,xpltest-postgres-1,1.03,184MiB/2GiB,8.99
1780068688,xpltest-redis-1,1.12,10.17MiB/512MiB,1.99
1780068688,xpltest-worker-1,0.64,278.6MiB/512MiB,54.42
1780068692,xpltest-app-1,41.36,566.9MiB/1GiB,55.37
1780068692,xpltest-postgres-1,2.43,184MiB/2GiB,8.99
1780068692,xpltest-redis-1,0.90,10.17MiB/512MiB,1.99
1780068692,xpltest-worker-1,0.27,279.1MiB/512MiB,54.50
1780068695,xpltest-app-1,77.34,564.7MiB/1GiB,55.15
1780068695,xpltest-postgres-1,4.40,184MiB/2GiB,8.99
1780068695,xpltest-redis-1,2.40,10.16MiB/512MiB,1.99
1780068695,xpltest-worker-1,0.25,278.6MiB/512MiB,54.42
1780068699,xpltest-app-1,35.18,568.9MiB/1GiB,55.56
1780068699,xpltest-postgres-1,2.43,184MiB/2GiB,8.99
1780068699,xpltest-redis-1,0.93,10.38MiB/512MiB,2.03
1780068699,xpltest-worker-1,0.58,279MiB/512MiB,54.50
1780068702,xpltest-app-1,44.41,564.1MiB/1GiB,55.09
1780068702,xpltest-postgres-1,2.28,184.1MiB/2GiB,8.99
1780068702,xpltest-redis-1,0.95,10.38MiB/512MiB,2.03
1780068702,xpltest-worker-1,0.13,278.7MiB/512MiB,54.43
1780068706,xpltest-app-1,56.62,567.4MiB/1GiB,55.41
1780068706,xpltest-postgres-1,3.49,184.4MiB/2GiB,9.01
1780068706,xpltest-redis-1,1.06,10.19MiB/512MiB,1.99
1780068706,xpltest-worker-1,0.33,278.8MiB/512MiB,54.46
1780068709,xpltest-app-1,41.46,573.7MiB/1GiB,56.02
1780068709,xpltest-postgres-1,2.43,184.1MiB/2GiB,8.99
1780068709,xpltest-redis-1,0.85,10.16MiB/512MiB,1.99
1780068709,xpltest-worker-1,0.40,279.2MiB/512MiB,54.53
1780068713,xpltest-app-1,32.25,573.8MiB/1GiB,56.04
1780068713,xpltest-postgres-1,1.52,184.5MiB/2GiB,9.01
1780068713,xpltest-redis-1,0.95,10.16MiB/512MiB,1.99
1780068713,xpltest-worker-1,0.68,279.3MiB/512MiB,54.55
1780068717,xpltest-app-1,46.57,563.7MiB/1GiB,55.05
1780068717,xpltest-postgres-1,2.85,184.6MiB/2GiB,9.01
1780068717,xpltest-redis-1,1.14,10.38MiB/512MiB,2.03
1780068717,xpltest-worker-1,0.58,278.6MiB/512MiB,54.41
1780068720,xpltest-app-1,36.38,566MiB/1GiB,55.28
1780068720,xpltest-postgres-1,2.63,185MiB/2GiB,9.03
1780068720,xpltest-redis-1,3.30,10.19MiB/512MiB,1.99
1780068720,xpltest-worker-1,0.96,279MiB/512MiB,54.48
1780068724,xpltest-app-1,94.05,561.2MiB/1GiB,54.80
1780068724,xpltest-postgres-1,1.63,185.5MiB/2GiB,9.06
1780068724,xpltest-redis-1,0.97,10.13MiB/512MiB,1.98
1780068724,xpltest-worker-1,0.51,278.9MiB/512MiB,54.48
1780068727,xpltest-app-1,76.58,567.4MiB/1GiB,55.41
1780068727,xpltest-postgres-1,1.01,185.7MiB/2GiB,9.07
1780068727,xpltest-redis-1,0.57,10.09MiB/512MiB,1.97
1780068727,xpltest-worker-1,0.24,278.9MiB/512MiB,54.47
1780068731,xpltest-app-1,26.57,582.3MiB/1GiB,56.87
1780068731,xpltest-postgres-1,2.80,185.7MiB/2GiB,9.07
1780068731,xpltest-redis-1,1.89,10.09MiB/512MiB,1.97
1780068731,xpltest-worker-1,0.30,278.6MiB/512MiB,54.41
1780068734,xpltest-app-1,39.84,576.1MiB/1GiB,56.26
1780068734,xpltest-postgres-1,1.93,185.7MiB/2GiB,9.07
1780068734,xpltest-redis-1,0.89,10.14MiB/512MiB,1.98
1780068734,xpltest-worker-1,0.40,278.5MiB/512MiB,54.40
1780068738,xpltest-app-1,28.24,573.3MiB/1GiB,55.99
1780068738,xpltest-postgres-1,1.07,185.7MiB/2GiB,9.07
1780068738,xpltest-redis-1,0.35,10.13MiB/512MiB,1.98
1780068738,xpltest-worker-1,0.12,278.9MiB/512MiB,54.47
1780068741,xpltest-app-1,36.78,572.9MiB/1GiB,55.95
1780068741,xpltest-postgres-1,1.90,186MiB/2GiB,9.08
1780068741,xpltest-redis-1,0.50,10.13MiB/512MiB,1.98
1780068741,xpltest-worker-1,0.21,278.6MiB/512MiB,54.41
1780068745,xpltest-app-1,40.84,578.3MiB/1GiB,56.47
1780068745,xpltest-postgres-1,1.96,186.3MiB/2GiB,9.10
1780068745,xpltest-redis-1,1.41,10.17MiB/512MiB,1.99
1780068745,xpltest-worker-1,0.47,279MiB/512MiB,54.49
1780068748,xpltest-app-1,47.53,585.8MiB/1GiB,57.21
1780068748,xpltest-postgres-1,2.43,186.3MiB/2GiB,9.10
1780068748,xpltest-redis-1,0.96,10.08MiB/512MiB,1.97
1780068748,xpltest-worker-1,0.22,278.6MiB/512MiB,54.42
1780068752,xpltest-app-1,53.45,590MiB/1GiB,57.62
1780068752,xpltest-postgres-1,3.09,186.3MiB/2GiB,9.10
1780068752,xpltest-redis-1,0.93,10.08MiB/512MiB,1.97
1780068752,xpltest-worker-1,0.32,278.9MiB/512MiB,54.47
1780068755,xpltest-app-1,35.85,591.1MiB/1GiB,57.73
1780068755,xpltest-postgres-1,3.77,186.4MiB/2GiB,9.10
1780068755,xpltest-redis-1,2.27,10.22MiB/512MiB,2.00
1780068755,xpltest-worker-1,0.41,278.8MiB/512MiB,54.44
1780068759,xpltest-app-1,49.03,590MiB/1GiB,57.62
1780068759,xpltest-postgres-1,3.13,186.4MiB/2GiB,9.10
1780068759,xpltest-redis-1,1.21,10.14MiB/512MiB,1.98
1780068759,xpltest-worker-1,0.16,278.7MiB/512MiB,54.43
1780068763,xpltest-app-1,39.78,593.5MiB/1GiB,57.96
1780068763,xpltest-postgres-1,4.44,181.2MiB/2GiB,8.85
1780068763,xpltest-redis-1,0.90,10.14MiB/512MiB,1.98
1780068763,xpltest-worker-1,0.28,278.8MiB/512MiB,54.46
1780068766,xpltest-app-1,45.37,599.2MiB/1GiB,58.52
1780068766,xpltest-postgres-1,6.11,180.8MiB/2GiB,8.83
1780068766,xpltest-redis-1,3.44,10.14MiB/512MiB,1.98
1780068766,xpltest-worker-1,0.27,279MiB/512MiB,54.49
1780068770,xpltest-app-1,34.63,601.3MiB/1GiB,58.72
1780068770,xpltest-postgres-1,1.79,181.9MiB/2GiB,8.88
1780068770,xpltest-redis-1,0.81,10.05MiB/512MiB,1.96
1780068770,xpltest-worker-1,0.26,279.3MiB/512MiB,54.56
1780068773,xpltest-app-1,38.90,598.1MiB/1GiB,58.40
1780068773,xpltest-postgres-1,1.84,182.5MiB/2GiB,8.91
1780068773,xpltest-redis-1,0.75,10.11MiB/512MiB,1.97
1780068773,xpltest-worker-1,0.27,278.8MiB/512MiB,54.46
1780068777,xpltest-app-1,48.19,599.5MiB/1GiB,58.54
1780068777,xpltest-postgres-1,1.83,182.5MiB/2GiB,8.91
1780068777,xpltest-redis-1,0.89,10.15MiB/512MiB,1.98
1780068777,xpltest-worker-1,1.29,278.7MiB/512MiB,54.44
1780068780,xpltest-app-1,35.87,600.6MiB/1GiB,58.65
1780068780,xpltest-postgres-1,2.06,182.5MiB/2GiB,8.91
1780068780,xpltest-redis-1,1.04,10.39MiB/512MiB,2.03
1780068780,xpltest-worker-1,0.27,279MiB/512MiB,54.50
1780068784,xpltest-app-1,27.69,604MiB/1GiB,58.98
1780068784,xpltest-postgres-1,0.97,182.8MiB/2GiB,8.93
1780068784,xpltest-redis-1,0.38,10.14MiB/512MiB,1.98
1780068784,xpltest-worker-1,0.46,279.6MiB/512MiB,54.61
1780068787,xpltest-app-1,34.69,605.6MiB/1GiB,59.14
1780068787,xpltest-postgres-1,1.80,182.7MiB/2GiB,8.92
1780068787,xpltest-redis-1,0.89,10.18MiB/512MiB,1.99
1780068787,xpltest-worker-1,0.74,279.3MiB/512MiB,54.55
1780068791,xpltest-app-1,32.45,602.9MiB/1GiB,58.88
1780068791,xpltest-postgres-1,3.62,182.9MiB/2GiB,8.93
1780068791,xpltest-redis-1,2.63,10.18MiB/512MiB,1.99
1780068791,xpltest-worker-1,0.31,278.9MiB/512MiB,54.48
1780068794,xpltest-app-1,36.86,605.9MiB/1GiB,59.17
1780068794,xpltest-postgres-1,2.19,183.2MiB/2GiB,8.94
1780068794,xpltest-redis-1,0.88,10.14MiB/512MiB,1.98
1780068794,xpltest-worker-1,0.71,279.4MiB/512MiB,54.57
1780068798,xpltest-app-1,43.03,602.8MiB/1GiB,58.87
1780068798,xpltest-postgres-1,2.65,183.3MiB/2GiB,8.95
1780068798,xpltest-redis-1,0.97,10.2MiB/512MiB,1.99
1780068798,xpltest-worker-1,0.33,278.5MiB/512MiB,54.39
1780068801,xpltest-app-1,46.68,598.5MiB/1GiB,58.45
1780068801,xpltest-postgres-1,4.44,183.7MiB/2GiB,8.97
1780068801,xpltest-redis-1,2.87,10.07MiB/512MiB,1.97
1780068801,xpltest-worker-1,0.50,278.1MiB/512MiB,54.33
1780068805,xpltest-app-1,35.34,602.9MiB/1GiB,58.87
1780068805,xpltest-postgres-1,1.89,183.7MiB/2GiB,8.97
1780068805,xpltest-redis-1,1.34,10.14MiB/512MiB,1.98
1780068805,xpltest-worker-1,0.26,278.6MiB/512MiB,54.41
1780068809,xpltest-app-1,37.29,605.8MiB/1GiB,59.16
1780068809,xpltest-postgres-1,1.73,183.5MiB/2GiB,8.96
1780068809,xpltest-redis-1,1.06,10.2MiB/512MiB,1.99
1780068809,xpltest-worker-1,0.23,278.2MiB/512MiB,54.34
1780068812,xpltest-app-1,34.23,606MiB/1GiB,59.18
1780068812,xpltest-postgres-1,1.86,183.8MiB/2GiB,8.97
1780068812,xpltest-redis-1,1.10,10.04MiB/512MiB,1.96
1780068812,xpltest-worker-1,0.24,278.5MiB/512MiB,54.40
1780068816,xpltest-app-1,44.33,605.4MiB/1GiB,59.12
1780068816,xpltest-postgres-1,1.83,183.8MiB/2GiB,8.97
1780068816,xpltest-redis-1,0.95,10.2MiB/512MiB,1.99
1780068816,xpltest-worker-1,0.40,278.8MiB/512MiB,54.45
1780068819,xpltest-app-1,40.55,605.2MiB/1GiB,59.11
1780068819,xpltest-postgres-1,2.32,182MiB/2GiB,8.89
1780068819,xpltest-redis-1,0.94,10.2MiB/512MiB,1.99
1780068819,xpltest-worker-1,0.77,278.3MiB/512MiB,54.36
1780068823,xpltest-app-1,34.36,609.4MiB/1GiB,59.51
1780068823,xpltest-postgres-1,1.75,182.4MiB/2GiB,8.90
1780068823,xpltest-redis-1,0.85,10.04MiB/512MiB,1.96
1780068823,xpltest-worker-1,0.38,278.5MiB/512MiB,54.39
1780068826,xpltest-app-1,51.82,603MiB/1GiB,58.89
1780068826,xpltest-postgres-1,5.87,182.9MiB/2GiB,8.93
1780068826,xpltest-redis-1,3.64,10.23MiB/512MiB,2.00
1780068826,xpltest-worker-1,0.09,278.4MiB/512MiB,54.37
1780068830,xpltest-app-1,52.19,606.6MiB/1GiB,59.24
1780068830,xpltest-postgres-1,3.20,183.3MiB/2GiB,8.95
1780068830,xpltest-redis-1,0.89,10.19MiB/512MiB,1.99
1780068830,xpltest-worker-1,0.52,278.6MiB/512MiB,54.42
1780068833,xpltest-app-1,39.98,599.2MiB/1GiB,58.51
1780068833,xpltest-postgres-1,2.44,183.3MiB/2GiB,8.95
1780068833,xpltest-redis-1,1.31,10.11MiB/512MiB,1.97
1780068833,xpltest-worker-1,0.41,278.5MiB/512MiB,54.40
1780068837,xpltest-app-1,59.53,588.1MiB/1GiB,57.43
1780068837,xpltest-postgres-1,3.80,183.3MiB/2GiB,8.95
1780068837,xpltest-redis-1,2.00,10.2MiB/512MiB,1.99
1780068837,xpltest-worker-1,0.25,278.6MiB/512MiB,54.42
1780068840,xpltest-app-1,48.54,599.3MiB/1GiB,58.53
1780068840,xpltest-postgres-1,3.35,181.5MiB/2GiB,8.86
1780068840,xpltest-redis-1,0.84,10.2MiB/512MiB,1.99
1780068840,xpltest-worker-1,0.08,278.6MiB/512MiB,54.42
1780068844,xpltest-app-1,38.81,598.7MiB/1GiB,58.47
1780068844,xpltest-postgres-1,1.88,182MiB/2GiB,8.88
1780068844,xpltest-redis-1,1.06,10.38MiB/512MiB,2.03
1780068844,xpltest-worker-1,0.43,279.3MiB/512MiB,54.56
1780068848,xpltest-app-1,36.40,600.6MiB/1GiB,58.65
1780068848,xpltest-postgres-1,1.46,182.1MiB/2GiB,8.89
1780068848,xpltest-redis-1,0.87,10.2MiB/512MiB,1.99
1780068848,xpltest-worker-1,0.11,278.4MiB/512MiB,54.37
1780068851,xpltest-app-1,39.76,594.6MiB/1GiB,58.07
1780068851,xpltest-postgres-1,2.16,182.3MiB/2GiB,8.90
1780068851,xpltest-redis-1,0.83,10.2MiB/512MiB,1.99
1780068851,xpltest-worker-1,0.41,278.7MiB/512MiB,54.44
1780068855,xpltest-app-1,39.32,601.2MiB/1GiB,58.71
1780068855,xpltest-postgres-1,2.21,182.3MiB/2GiB,8.90
1780068855,xpltest-redis-1,1.05,10.38MiB/512MiB,2.03
1780068855,xpltest-worker-1,0.41,278.7MiB/512MiB,54.43
1780068858,xpltest-app-1,38.51,604.2MiB/1GiB,59.00
1780068858,xpltest-postgres-1,2.18,182.3MiB/2GiB,8.90
1780068858,xpltest-redis-1,1.00,10.2MiB/512MiB,1.99
1780068858,xpltest-worker-1,0.19,278.5MiB/512MiB,54.39
1780068862,xpltest-app-1,47.81,604MiB/1GiB,58.98
1780068862,xpltest-postgres-1,4.60,182.5MiB/2GiB,8.91
1780068862,xpltest-redis-1,3.01,10.31MiB/512MiB,2.01
1780068862,xpltest-worker-1,0.39,278.8MiB/512MiB,54.45
1780068865,xpltest-app-1,41.40,595.9MiB/1GiB,58.19
1780068865,xpltest-postgres-1,1.96,182.3MiB/2GiB,8.90
1780068865,xpltest-redis-1,0.90,10.14MiB/512MiB,1.98
1780068865,xpltest-worker-1,0.22,278.7MiB/512MiB,54.44
1780068869,xpltest-app-1,37.09,600.5MiB/1GiB,58.64
1780068869,xpltest-postgres-1,2.42,182.3MiB/2GiB,8.90
1780068869,xpltest-redis-1,0.87,10.2MiB/512MiB,1.99
1780068869,xpltest-worker-1,0.27,278.9MiB/512MiB,54.48
1780068872,xpltest-app-1,47.32,599.7MiB/1GiB,58.56
1780068872,xpltest-postgres-1,4.36,182.6MiB/2GiB,8.92
1780068872,xpltest-redis-1,3.25,10MiB/512MiB,1.95
