ts,container,cpu_pct,mem_used,mem_pct
1780067244,xpltest-redis-1,0.38,10.2MiB/512MiB,1.99
1780067244,xpltest-worker-1,0.18,279.4MiB/512MiB,54.57
1780067248,xpltest-app-1,99.86,645.1MiB/1GiB,62.99
1780067248,xpltest-postgres-1,0.08,172.2MiB/2GiB,8.41
1780067248,xpltest-redis-1,1.10,9.949MiB/512MiB,1.94
1780067248,xpltest-worker-1,0.20,278.5MiB/512MiB,54.40
1780067251,xpltest-app-1,100.37,646.4MiB/1GiB,63.12
1780067251,xpltest-postgres-1,1.72,172.2MiB/2GiB,8.41
1780067251,xpltest-redis-1,1.06,10.1MiB/512MiB,1.97
1780067251,xpltest-worker-1,1.07,279.6MiB/512MiB,54.60
1780067255,xpltest-app-1,99.82,640.4MiB/1GiB,62.54
1780067255,xpltest-postgres-1,0.96,172.2MiB/2GiB,8.41
1780067255,xpltest-redis-1,2.98,9.945MiB/512MiB,1.94
1780067255,xpltest-worker-1,0.17,279.2MiB/512MiB,54.53
1780067259,xpltest-app-1,99.79,643.7MiB/1GiB,62.86
1780067259,xpltest-postgres-1,3.91,172.4MiB/2GiB,8.42
1780067259,xpltest-redis-1,2.63,9.984MiB/512MiB,1.95
1780067259,xpltest-worker-1,0.24,279.2MiB/512MiB,54.53
1780067262,xpltest-app-1,98.80,639.9MiB/1GiB,62.49
1780067262,xpltest-postgres-1,0.77,172.7MiB/2GiB,8.43
1780067262,xpltest-redis-1,0.86,10.11MiB/512MiB,1.97
1780067262,xpltest-worker-1,0.79,278.8MiB/512MiB,54.44
1780067266,xpltest-app-1,99.06,644.7MiB/1GiB,62.96
1780067266,xpltest-postgres-1,0.44,172.8MiB/2GiB,8.44
1780067266,xpltest-redis-1,0.52,9.949MiB/512MiB,1.94
1780067266,xpltest-worker-1,0.21,278.9MiB/512MiB,54.47
1780067269,xpltest-app-1,99.20,637.2MiB/1GiB,62.22
1780067269,xpltest-postgres-1,2.49,172.7MiB/2GiB,8.43
1780067269,xpltest-redis-1,2.37,10.03MiB/512MiB,1.96
1780067269,xpltest-worker-1,0.48,279.3MiB/512MiB,54.54
1780067273,xpltest-app-1,98.20,639.4MiB/1GiB,62.44
1780067273,xpltest-postgres-1,0.83,172.5MiB/2GiB,8.42
1780067273,xpltest-redis-1,0.69,9.945MiB/512MiB,1.94
1780067273,xpltest-worker-1,0.24,280.1MiB/512MiB,54.70
1780067276,xpltest-app-1,99.54,648.2MiB/1GiB,63.30
1780067276,xpltest-postgres-1,1.90,172.6MiB/2GiB,8.43
1780067276,xpltest-redis-1,0.47,9.949MiB/512MiB,1.94
1780067276,xpltest-worker-1,0.39,279.3MiB/512MiB,54.56
1780067280,xpltest-app-1,103.89,645.8MiB/1GiB,63.07
1780067280,xpltest-postgres-1,1.84,172.7MiB/2GiB,8.43
1780067280,xpltest-redis-1,2.20,9.992MiB/512MiB,1.95
1780067280,xpltest-worker-1,0.71,279.1MiB/512MiB,54.51
1780067283,xpltest-app-1,106.43,639.5MiB/1GiB,62.45
1780067283,xpltest-postgres-1,0.54,172.7MiB/2GiB,8.43
1780067283,xpltest-redis-1,0.59,10.1MiB/512MiB,1.97
1780067283,xpltest-worker-1,0.18,278.8MiB/512MiB,54.45
1780067287,xpltest-app-1,100.27,649.7MiB/1GiB,63.44
1780067287,xpltest-postgres-1,0.15,172.7MiB/2GiB,8.43
1780067287,xpltest-redis-1,1.08,10.1MiB/512MiB,1.97
1780067287,xpltest-worker-1,0.45,279.6MiB/512MiB,54.62
1780067290,xpltest-app-1,101.72,647.6MiB/1GiB,63.24
1780067290,xpltest-postgres-1,1.13,172.8MiB/2GiB,8.44
1780067290,xpltest-redis-1,0.40,10.11MiB/512MiB,1.97
1780067290,xpltest-worker-1,0.49,278.6MiB/512MiB,54.42
1780067294,xpltest-app-1,101.16,643MiB/1GiB,62.79
1780067294,xpltest-postgres-1,1.71,172.8MiB/2GiB,8.44
1780067294,xpltest-redis-1,2.23,10.15MiB/512MiB,1.98
1780067294,xpltest-worker-1,0.23,278.7MiB/512MiB,54.43
1780067297,xpltest-app-1,99.06,645.3MiB/1GiB,63.02
1780067297,xpltest-postgres-1,0.73,173.2MiB/2GiB,8.46
1780067297,xpltest-redis-1,1.03,10.06MiB/512MiB,1.97
1780067297,xpltest-worker-1,0.45,278.8MiB/512MiB,54.46
1780067301,xpltest-app-1,99.55,644.3MiB/1GiB,62.92
1780067301,xpltest-postgres-1,0.02,173.1MiB/2GiB,8.45
1780067301,xpltest-redis-1,0.40,10.11MiB/512MiB,1.97
1780067301,xpltest-worker-1,0.43,278.8MiB/512MiB,54.46
1780067305,xpltest-app-1,99.74,651.2MiB/1GiB,63.59
1780067305,xpltest-postgres-1,4.09,173.4MiB/2GiB,8.47
1780067305,xpltest-redis-1,2.24,10.21MiB/512MiB,1.99
1780067305,xpltest-worker-1,0.06,278.3MiB/512MiB,54.35
1780067308,xpltest-app-1,99.14,649.7MiB/1GiB,63.44
1780067308,xpltest-postgres-1,1.66,172.3MiB/2GiB,8.41
1780067308,xpltest-redis-1,0.85,10.21MiB/512MiB,1.99
1780067308,xpltest-worker-1,0.37,278.1MiB/512MiB,54.31
1780067312,xpltest-app-1,100.67,648.9MiB/1GiB,63.37
1780067312,xpltest-postgres-1,1.27,172.6MiB/2GiB,8.43
1780067312,xpltest-redis-1,0.77,10.37MiB/512MiB,2.02
1780067312,xpltest-worker-1,0.75,277.9MiB/512MiB,54.27
1780067315,xpltest-app-1,99.59,651.9MiB/1GiB,63.67
1780067315,xpltest-postgres-1,1.25,172.7MiB/2GiB,8.43
1780067315,xpltest-redis-1,0.32,9.953MiB/512MiB,1.94
1780067315,xpltest-worker-1,0.06,278MiB/512MiB,54.29
1780067319,xpltest-app-1,103.44,650.1MiB/1GiB,63.49
1780067319,xpltest-postgres-1,2.74,172.8MiB/2GiB,8.44
1780067319,xpltest-redis-1,0.79,9.953MiB/512MiB,1.94
1780067319,xpltest-worker-1,0.12,278.1MiB/512MiB,54.32
1780067322,xpltest-app-1,97.44,651.6MiB/1GiB,63.63
1780067322,xpltest-postgres-1,1.64,173MiB/2GiB,8.45
1780067322,xpltest-redis-1,0.87,10.11MiB/512MiB,1.97
1780067322,xpltest-worker-1,0.10,277.9MiB/512MiB,54.28
1780067326,xpltest-app-1,99.91,649.8MiB/1GiB,63.46
1780067326,xpltest-postgres-1,3.47,173.1MiB/2GiB,8.45
1780067326,xpltest-redis-1,0.36,9.906MiB/512MiB,1.93
1780067326,xpltest-worker-1,0.16,278.7MiB/512MiB,54.43
1780067329,xpltest-app-1,93.31,651.7MiB/1GiB,63.64
1780067329,xpltest-postgres-1,1.41,173.5MiB/2GiB,8.47
1780067329,xpltest-redis-1,0.66,9.906MiB/512MiB,1.93
1780067329,xpltest-worker-1,0.37,277.9MiB/512MiB,54.27
1780067333,xpltest-app-1,100.23,650.1MiB/1GiB,63.49
1780067333,xpltest-postgres-1,0.02,173.8MiB/2GiB,8.48
1780067333,xpltest-redis-1,0.60,10.36MiB/512MiB,2.02
1780067333,xpltest-worker-1,0.09,278.5MiB/512MiB,54.39
1780067336,xpltest-app-1,99.70,642.9MiB/1GiB,62.79
1780067336,xpltest-postgres-1,1.87,174.1MiB/2GiB,8.50
1780067336,xpltest-redis-1,0.63,9.91MiB/512MiB,1.94
1780067336,xpltest-worker-1,1.01,278.4MiB/512MiB,54.38
1780067340,xpltest-app-1,100.25,654.4MiB/1GiB,63.91
1780067340,xpltest-postgres-1,3.00,170.4MiB/2GiB,8.32
1780067340,xpltest-redis-1,1.80,10.01MiB/512MiB,1.96
1780067340,xpltest-worker-1,0.36,278.1MiB/512MiB,54.32
1780067343,xpltest-app-1,98.82,651.8MiB/1GiB,63.65
1780067343,xpltest-postgres-1,1.56,171.1MiB/2GiB,8.35
1780067343,xpltest-redis-1,0.75,10.07MiB/512MiB,1.97
1780067343,xpltest-worker-1,0.25,278.2MiB/512MiB,54.33
1780067347,xpltest-app-1,100.37,656.7MiB/1GiB,64.13
1780067347,xpltest-postgres-1,0.00,171.5MiB/2GiB,8.37
1780067347,xpltest-redis-1,1.03,10.03MiB/512MiB,1.96
1780067347,xpltest-worker-1,0.28,278.5MiB/512MiB,54.39
1780067351,xpltest-app-1,100.59,647MiB/1GiB,63.18
1780067351,xpltest-postgres-1,1.74,174.5MiB/2GiB,8.52
1780067351,xpltest-redis-1,0.47,10.03MiB/512MiB,1.96
1780067351,xpltest-worker-1,0.55,278.1MiB/512MiB,54.33
1780067354,xpltest-app-1,99.74,654.9MiB/1GiB,63.95
1780067354,xpltest-postgres-1,0.21,174.5MiB/2GiB,8.52
1780067354,xpltest-redis-1,0.72,10.2MiB/512MiB,1.99
1780067354,xpltest-worker-1,0.06,278.1MiB/512MiB,54.31
1780067358,xpltest-app-1,0.00,2.293MiB/1GiB,0.22
1780067358,xpltest-postgres-1,1.63,174.7MiB/2GiB,8.53
1780067358,xpltest-redis-1,0.95,9.949MiB/512MiB,1.94
1780067358,xpltest-worker-1,0.20,278.3MiB/512MiB,54.35
1780067361,xpltest-app-1,105.00,257.6MiB/1GiB,25.16
1780067361,xpltest-postgres-1,16.84,154.3MiB/2GiB,7.53
1780067361,xpltest-redis-1,0.38,10.08MiB/512MiB,1.97
1780067361,xpltest-worker-1,0.46,278.2MiB/512MiB,54.34
1780067365,xpltest-app-1,99.79,301.7MiB/1GiB,29.46
1780067365,xpltest-postgres-1,7.07,163.3MiB/2GiB,7.97
1780067365,xpltest-redis-1,1.94,9.934MiB/512MiB,1.94
1780067365,xpltest-worker-1,1.15,278.5MiB/512MiB,54.39
1780067368,xpltest-app-1,99.57,313MiB/1GiB,30.57
1780067368,xpltest-postgres-1,4.73,169.4MiB/2GiB,8.27
1780067368,xpltest-redis-1,0.88,9.93MiB/512MiB,1.94
1780067368,xpltest-worker-1,0.53,278.3MiB/512MiB,54.35
1780067372,xpltest-app-1,45.42,316.2MiB/1GiB,30.88
1780067372,xpltest-postgres-1,2.01,169.8MiB/2GiB,8.29
1780067372,xpltest-redis-1,0.90,10.12MiB/512MiB,1.98
1780067372,xpltest-worker-1,0.68,279.2MiB/512MiB,54.53
1780067375,xpltest-app-1,14.00,318.2MiB/1GiB,31.07
1780067375,xpltest-postgres-1,2.87,169.7MiB/2GiB,8.28
1780067375,xpltest-redis-1,3.88,9.961MiB/512MiB,1.95
1780067375,xpltest-worker-1,0.33,278.3MiB/512MiB,54.36
1780067379,xpltest-app-1,0.27,318.2MiB/1GiB,31.07
1780067379,xpltest-postgres-1,4.15,169.7MiB/2GiB,8.28
1780067379,xpltest-redis-1,2.00,9.969MiB/512MiB,1.95
1780067379,xpltest-worker-1,0.34,278.4MiB/512MiB,54.38
